"TxnID","processedAt","AccountNumber","TxnTimestamp","CustomerID","TxnType","PayeeUPI","Amount","EventID","id","GeoLocation","PayerUPI","txn_type","fraud_flags","DeviceID","Status","IngestionTimestamp","SourceSystem","Amount_INR","Currency_Normalized","TxnTimestamp_UTC"
"TXN000258","2025-12-09T04:43:51.124181","1002003106","2025-01-01T00:21:25Z","CUST006","CREDIT","store61@upi",2500,"UPI000258","TXN000258","22.312,73.6812","user288@upi","UPI","[]","DEV005","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 00:21:25.000000000"
"TXN000678","2025-12-09T04:44:47.545445","1002003253","2025-01-01T00:56:25Z","CUST194","DEBIT","store329@upi",999,"UPI000678","TXN000678","19.0881,80.6819","user20@upi","UPI","[]","DEV118","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 00:56:25.000000000"
"TXN000786","2025-12-09T04:44:57.735850","1002003228","2025-01-01T01:05:25Z","CUST194","DEBIT","store263@upi",150,"UPI000786","TXN000786","20.0235,84.5962","user345@upi","UPI","[]","DEV046","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 01:05:25.000000000"
"TXN000915","2025-12-09T04:45:10.242807","1002003352","2025-01-01T01:16:10Z","CUST179","DEBIT","store380@upi",95000,"UPI000915","TXN000915","16.7696,72.3783","user220@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV129","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 01:16:10.000000000"
"TXN001366","2025-12-09T04:45:53.567275","1002003009","2025-01-01T01:53:45Z","CUST422","CREDIT","store495@upi",5000,"UPI001366","TXN001366","24.8835,87.6195","user417@upi","UPI","[]","DEV272","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 01:53:45.000000000"
"TXN001394","2025-12-09T04:45:56.101663","1002003428","2025-01-01T01:56:05Z","CUST416","DEBIT","store86@upi",2500,"UPI001394","TXN001394","27.183,72.2226","user1@upi","UPI","[]","DEV140","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 01:56:05.000000000"
"TXN001415","2025-12-09T04:45:58.076326","1002003096","2025-01-01T01:57:50Z","CUST399","DEBIT","store104@upi",95000,"UPI001415","TXN001415","19.1753,81.1292","user109@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV114","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 01:57:50.000000000"
"TXN002018","2025-12-09T04:46:59.756818","1002003492","2025-01-01T02:48:05Z","CUST492","DEBIT","store352@upi",5000,"UPI002018","TXN002018","18.2435,75.4911","user296@upi","UPI","[]","DEV014","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 02:48:05.000000000"
"TXN002283","2025-12-09T04:47:28.349771","1002003139","2025-01-01T03:10:10Z","CUST442","CREDIT","store460@upi",95000,"UPI002283","TXN002283","13.0942,81.8698","user2@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV181","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 03:10:10.000000000"
"TXN002415","2025-12-09T04:47:41.881442","1002003311","2025-01-01T03:21:10Z","CUST042","DEBIT","store260@upi",5000,"UPI002415","TXN002415","24.8029,73.4318","user72@upi","UPI","[]","DEV202","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 03:21:10.000000000"
"TXN002446","2025-12-09T04:47:46.121296","1002003229","2025-01-01T03:23:45Z","CUST317","CREDIT","store14@upi",2500,"UPI002446","TXN002446","15.1552,80.424","user383@upi","UPI","[]","DEV160","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 03:23:45.000000000"
"TXN002490","2025-12-09T04:47:50.437929","1002003014","2025-01-01T03:27:25Z","CUST252","DEBIT","store322@upi",2500,"UPI002490","TXN002490","20.5679,76.0362","user184@upi","UPI","[]","DEV182","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 03:27:25.000000000"
"TXN003295","2025-12-09T04:38:22.583085","1002003037","2025-01-01T04:34:30Z","CUST371","CREDIT","store395@upi",999,"UPI003295","TXN003295","19.8838,76.5371","user221@upi","UPI","[]","DEV216","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 04:34:30.000000000"
"TXN003408","2025-12-09T04:38:33.425199","1002003448","2025-01-01T04:43:55Z","CUST463","DEBIT","store71@upi",75000,"UPI003408","TXN003408","23.9294,81.9679","user313@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV147","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 04:43:55.000000000"
"TXN003872","2025-12-09T04:39:16.888026","1002003355","2025-01-01T05:22:35Z","CUST042","CREDIT","store144@upi",499,"UPI003872","TXN003872","26.765,83.0085","user104@upi","UPI","[]","DEV027","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 05:22:35.000000000"
"TXN004048","2025-12-09T04:39:33.284601","1002003207","2025-01-01T05:37:15Z","CUST423","DEBIT","store53@upi",499,"UPI004048","TXN004048","24.7482,77.4298","user495@upi","UPI","[]","DEV180","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 05:37:15.000000000"
"TXN004202","2025-12-09T04:39:47.488991","1002003385","2025-01-01T05:50:05Z","CUST361","CREDIT","store478@upi",999,"UPI004202","TXN004202","16.4319,78.57","user479@upi","UPI","[]","DEV145","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 05:50:05.000000000"
"TXN004287","2025-12-09T04:39:54.927603","1002003485","2025-01-01T05:57:10Z","CUST342","DEBIT","store94@upi",2500,"UPI004287","TXN004287","26.2544,76.5208","user381@upi","UPI","[]","DEV269","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 05:57:10.000000000"
"TXN004458","2025-12-09T04:40:10.429273","1002003259","2025-01-01T06:11:25Z","CUST388","CREDIT","store365@upi",2500,"UPI004458","TXN004458","15.4657,84.0603","user103@upi","UPI","[]","DEV173","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 06:11:25.000000000"
"TXN004670","2025-12-09T04:40:29.554470","1002003369","2025-01-01T06:29:05Z","CUST030","DEBIT","store306@upi",2500,"UPI004670","TXN004670","18.7558,86.4036","user320@upi","UPI","[]","DEV013","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 06:29:05.000000000"
"TXN004769","2025-12-09T04:40:39.255243","1002003451","2025-01-01T06:37:20Z","CUST343","DEBIT","store294@upi",499,"UPI004769","TXN004769","12.3486,73.6115","user202@upi","UPI","[]","DEV037","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 06:37:20.000000000"
"TXN004859","2025-12-09T04:40:47.786633","1002003112","2025-01-01T06:44:50Z","CUST198","CREDIT","store168@upi",5000,"UPI004859","TXN004859","12.87,72.9571","user422@upi","UPI","[]","DEV293","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 06:44:50.000000000"
"TXN005121","2025-12-09T04:41:11.660182","1002003353","2025-01-01T07:06:40Z","CUST222","CREDIT","store211@upi",999,"UPI005121","TXN005121","20.9295,87.4453","user298@upi","UPI","[]","DEV219","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 07:06:40.000000000"
"TXN005479","2025-12-09T04:41:41.991803","1002003382","2025-01-01T07:36:30Z","CUST224","DEBIT","store245@upi",95000,"UPI005479","TXN005479","19.2894,73.7945","user224@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV227","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 07:36:30.000000000"
"TXN005730","2025-12-09T04:42:06.305774","1002003150","2025-01-01T07:57:25Z","CUST266","CREDIT","store115@upi",5000,"UPI005730","TXN005730","24.419,73.9236","user201@upi","UPI","[]","DEV270","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 07:57:25.000000000"
"TXN005743","2025-12-09T04:42:07.612447","1002003309","2025-01-01T07:58:30Z","CUST191","CREDIT","store136@upi",999,"UPI005743","TXN005743","24.1155,74.4737","user428@upi","UPI","[]","DEV235","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 07:58:30.000000000"
"TXN005785","2025-12-09T04:42:12.901951","1002003188","2025-01-01T08:02:00Z","CUST168","CREDIT","store32@upi",499,"UPI005785","TXN005785","16.5925,73.7313","user416@upi","UPI","[]","DEV005","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 08:02:00.000000000"
"TXN005923","2025-12-09T04:42:39.115934","1002003115","2025-01-01T08:13:30Z","CUST113","CREDIT","store194@upi",999,"UPI005923","TXN005923","21.6968,73.4731","user138@upi","UPI","[]","DEV285","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 08:13:30.000000000"
"TXN006315","2025-12-09T04:44:14.706479","1002003235","2025-01-01T08:46:10Z","CUST321","CREDIT","store253@upi",95000,"UPI006315","TXN006315","24.9608,86.0587","user382@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV039","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 08:46:10.000000000"
"TXN006398","2025-12-09T04:44:23.379651","1002003473","2025-01-01T08:53:05Z","CUST447","CREDIT","store106@upi",999,"UPI006398","TXN006398","12.087,74.5252","user298@upi","UPI","[]","DEV118","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 08:53:05.000000000"
"TXN006573","2025-12-09T04:44:40.724375","1002003297","2025-01-01T09:07:40Z","CUST286","CREDIT","store499@upi",499,"UPI006573","TXN006573","25.8607,74.5876","user61@upi","UPI","[]","DEV206","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 09:07:40.000000000"
"TXN006899","2025-12-09T04:45:13.181168","1002003458","2025-01-01T09:34:50Z","CUST495","DEBIT","store186@upi",5000,"UPI006899","TXN006899","27.4897,72.8839","user318@upi","UPI","[]","DEV257","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 09:34:50.000000000"
"TXN007173","2025-12-09T04:45:40.394037","1002003334","2025-01-01T09:57:40Z","CUST339","DEBIT","store384@upi",5000,"UPI007173","TXN007173","15.5684,85.4305","user288@upi","UPI","[]","DEV165","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 09:57:40.000000000"
"TXN007352","2025-12-09T04:45:57.547648","1002003004","2025-01-01T10:12:35Z","CUST127","DEBIT","store364@upi",150,"UPI007352","TXN007352","23.5426,75.9899","user60@upi","UPI","[]","DEV069","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 10:12:35.000000000"
"TXN007530","2025-12-09T04:46:15.961810","1002003205","2025-01-01T10:27:25Z","CUST285","CREDIT","store25@upi",499,"UPI007530","TXN007530","23.6093,77.472","user390@upi","UPI","[]","DEV277","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 10:27:25.000000000"
"TXN007825","2025-12-09T04:46:44.303257","1002003360","2025-01-01T10:52:00Z","CUST182","CREDIT","store131@upi",2500,"UPI007825","TXN007825","22.1439,79.1337","user315@upi","UPI","[]","DEV094","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 10:52:00.000000000"
"TXN007830","2025-12-09T04:46:44.767771","1002003227","2025-01-01T10:52:25Z","CUST079","DEBIT","store181@upi",150,"UPI007830","TXN007830","19.0345,76.8556","user237@upi","UPI","[]","DEV120","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 10:52:25.000000000"
"TXN007974","2025-12-09T04:46:58.634962","1002003439","2025-01-01T11:04:25Z","CUST015","CREDIT","store416@upi",150,"UPI007974","TXN007974","17.7383,82.408","user289@upi","UPI","[]","DEV210","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 11:04:25.000000000"
"TXN008089","2025-12-09T04:47:10.462200","1002003425","2025-01-01T11:14:00Z","CUST250","CREDIT","store211@upi",2500,"UPI008089","TXN008089","17.066,82.6648","user134@upi","UPI","[]","DEV193","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 11:14:00.000000000"
"TXN008177","2025-12-09T04:47:19.088616","1002003074","2025-01-01T11:21:20Z","CUST408","DEBIT","store2@upi",999,"UPI008177","TXN008177","21.8972,77.4878","user130@upi","UPI","[]","DEV248","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 11:21:20.000000000"
"TXN008244","2025-12-09T04:47:27.078785","1002003143","2025-01-01T11:26:55Z","CUST358","CREDIT","store70@upi",499,"UPI008244","TXN008244","20.9286,86.1047","user487@upi","UPI","[]","DEV198","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 11:26:55.000000000"
"TXN008349","2025-12-09T04:47:37.132399","1002003261","2025-01-01T11:35:40Z","CUST460","CREDIT","store397@upi",2500,"UPI008349","TXN008349","16.2881,81.4466","user268@upi","UPI","[]","DEV033","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 11:35:40.000000000"
"TXN008401","2025-12-09T04:47:43.200569","1002003033","2025-01-01T11:40:00Z","CUST245","CREDIT","store290@upi",95000,"UPI008401","TXN008401","25.1521,77.1607","user160@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV252","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 11:40:00.000000000"
"TXN008594","2025-12-09T04:48:02.718363","1002003438","2025-01-01T11:56:05Z","CUST445","CREDIT","store220@upi",5000,"UPI008594","TXN008594","22.132,79.9347","user239@upi","UPI","[]","DEV286","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 11:56:05.000000000"
"TXN008920","2025-12-09T04:48:38.031475","1002003170","2025-01-01T12:23:15Z","CUST103","CREDIT","store346@upi",499,"UPI008920","TXN008920","23.5454,81.6553","user291@upi","UPI","[]","DEV097","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 12:23:15.000000000"
"TXN009150","2025-12-09T04:33:03.112796","1002003477","2025-01-01T12:42:25Z","CUST227","DEBIT","store169@upi",499,"UPI009150","TXN009150","25.5676,81.844","user301@upi","UPI","[]","DEV234","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 12:42:25.000000000"
"TXN009860","2025-12-09T04:34:22.366810","1002003382","2025-01-01T13:41:35Z","CUST279","CREDIT","store301@upi",150,"UPI009860","TXN009860","27.5955,72.5654","user217@upi","UPI","[]","DEV172","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 13:41:35.000000000"
"TXN000189","2025-12-09T04:43:34.847826","1002003303","2025-01-01T00:15:40Z","CUST025","CREDIT","store29@upi",75000,"UPI000189","TXN000189","13.2815,81.2114","user56@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV281","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 00:15:40.000000000"
"TXN000210","2025-12-09T04:43:40.619004","1002003153","2025-01-01T00:17:25Z","CUST477","DEBIT","store120@upi",75000,"UPI000210","TXN000210","25.3329,83.0676","user304@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV007","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 00:17:25.000000000"
"TXN000326","2025-12-09T04:44:10.995210","1002003086","2025-01-01T00:27:05Z","CUST002","CREDIT","store436@upi",499,"UPI000326","TXN000326","19.4264,84.1358","user49@upi","UPI","[]","DEV246","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 00:27:05.000000000"
"TXN000507","2025-12-09T04:44:28.805677","1002003410","2025-01-01T00:42:10Z","CUST106","CREDIT","store111@upi",499,"UPI000507","TXN000507","15.321,74.4951","user373@upi","UPI","[]","DEV265","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 00:42:10.000000000"
"TXN000663","2025-12-09T04:44:45.985416","1002003304","2025-01-01T00:55:10Z","CUST269","DEBIT","store119@upi",999,"UPI000663","TXN000663","16.1787,84.2316","user136@upi","UPI","[]","DEV075","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 00:55:10.000000000"
"TXN000828","2025-12-09T04:45:01.733710","1002003476","2025-01-01T01:08:55Z","CUST106","DEBIT","store51@upi",499,"UPI000828","TXN000828","21.9637,75.2942","user364@upi","UPI","[]","DEV130","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 01:08:55.000000000"
"TXN001110","2025-12-09T04:45:28.985677","1002003291","2025-01-01T01:32:25Z","CUST379","CREDIT","store499@upi",2500,"UPI001110","TXN001110","20.8556,82.2207","user318@upi","UPI","[]","DEV255","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 01:32:25.000000000"
"TXN001252","2025-12-09T04:45:41.846206","1002003023","2025-01-01T01:44:15Z","CUST357","CREDIT","store226@upi",75000,"UPI001252","TXN001252","13.8027,83.195","user283@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV105","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 01:44:15.000000000"
"TXN001406","2025-12-09T04:45:57.054930","1002003305","2025-01-01T01:57:05Z","CUST240","DEBIT","store72@upi",5000,"UPI001406","TXN001406","22.055,78.0956","user340@upi","UPI","[]","DEV230","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 01:57:05.000000000"
"TXN001413","2025-12-09T04:45:57.689636","1002003194","2025-01-01T01:57:40Z","CUST262","DEBIT","store51@upi",95000,"UPI001413","TXN001413","23.705,75.6063","user138@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV007","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 01:57:40.000000000"
"TXN001425","2025-12-09T04:45:59.211587","1002003435","2025-01-01T01:58:40Z","CUST179","DEBIT","store483@upi",5000,"UPI001425","TXN001425","27.7526,76.0682","user268@upi","UPI","[]","DEV249","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 01:58:40.000000000"
"TXN001701","2025-12-09T04:46:27.461406","1002003175","2025-01-01T02:21:40Z","CUST319","DEBIT","store485@upi",5000,"UPI001701","TXN001701","18.1129,73.2224","user262@upi","UPI","[]","DEV133","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 02:21:40.000000000"
"TXN001752","2025-12-09T04:46:32.579594","1002003357","2025-01-01T02:25:55Z","CUST085","DEBIT","store33@upi",999,"UPI001752","TXN001752","13.6388,86.8731","user24@upi","UPI","[]","DEV288","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 02:25:55.000000000"
"TXN001896","2025-12-09T04:46:47.671699","1002003182","2025-01-01T02:37:55Z","CUST404","DEBIT","store287@upi",150,"UPI001896","TXN001896","25.4711,73.9594","user462@upi","UPI","[]","DEV077","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 02:37:55.000000000"
"TXN002172","2025-12-09T04:47:16.914916","1002003099","2025-01-01T03:00:55Z","CUST168","DEBIT","store404@upi",95000,"UPI002172","TXN002172","17.6952,75.2904","user327@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV192","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 03:00:55.000000000"
"TXN002186","2025-12-09T04:47:18.662281","1002003147","2025-01-01T03:02:05Z","CUST344","CREDIT","store183@upi",999,"UPI002186","TXN002186","23.2036,77.1014","user343@upi","UPI","[]","DEV062","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 03:02:05.000000000"
"TXN002679","2025-12-09T04:48:08.780546","1002003373","2025-01-01T03:43:10Z","CUST108","CREDIT","store388@upi",5000,"UPI002679","TXN002679","22.5014,80.2535","user80@upi","UPI","[]","DEV258","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 03:43:10.000000000"
"TXN002725","2025-12-09T04:48:13.439866","1002003188","2025-01-01T03:47:00Z","CUST167","DEBIT","store449@upi",499,"UPI002725","TXN002725","19.2274,84.1213","user417@upi","UPI","[]","DEV137","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 03:47:00.000000000"
"TXN003584","2025-12-09T04:38:50.606102","1002003424","2025-01-01T04:58:35Z","CUST163","DEBIT","store4@upi",999,"UPI003584","TXN003584","19.7876,76.7155","user110@upi","UPI","[]","DEV058","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 04:58:35.000000000"
"TXN003717","2025-12-09T04:39:03.452497","1002003122","2025-01-01T05:09:40Z","CUST146","DEBIT","store394@upi",150,"UPI003717","TXN003717","27.3062,76.2971","user240@upi","UPI","[]","DEV062","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 05:09:40.000000000"
"TXN003989","2025-12-09T04:39:27.951748","1002003190","2025-01-01T05:32:20Z","CUST312","DEBIT","store170@upi",150,"UPI003989","TXN003989","16.6587,73.5535","user292@upi","UPI","[]","DEV138","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 05:32:20.000000000"
"TXN004171","2025-12-09T04:39:44.621744","1002003178","2025-01-01T05:47:30Z","CUST045","DEBIT","store175@upi",999,"UPI004171","TXN004171","22.4453,73.4915","user3@upi","UPI","[]","DEV205","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 05:47:30.000000000"
"TXN004278","2025-12-09T04:39:54.170983","1002003343","2025-01-01T05:56:25Z","CUST244","CREDIT","store196@upi",999,"UPI004278","TXN004278","20.6098,76.3906","user406@upi","UPI","[]","DEV066","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 05:56:25.000000000"
"TXN004355","2025-12-09T04:40:01.204509","1002003269","2025-01-01T06:02:50Z","CUST458","CREDIT","store75@upi",2500,"UPI004355","TXN004355","27.234,80.1735","user152@upi","UPI","[]","DEV216","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 06:02:50.000000000"
"TXN004366","2025-12-09T04:40:02.200852","1002003262","2025-01-01T06:03:45Z","CUST316","DEBIT","store353@upi",999,"UPI004366","TXN004366","27.3836,86.0524","user363@upi","UPI","[]","DEV113","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 06:03:45.000000000"
"TXN004475","2025-12-09T04:40:12.139783","1002003258","2025-01-01T06:12:50Z","CUST138","CREDIT","store212@upi",75000,"UPI004475","TXN004475","17.4886,78.3802","user381@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV123","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 06:12:50.000000000"
"TXN004517","2025-12-09T04:40:15.876518","1002003176","2025-01-01T06:16:20Z","CUST186","CREDIT","store220@upi",150,"UPI004517","TXN004517","16.5163,79.9713","user24@upi","UPI","[]","DEV188","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 06:16:20.000000000"
"TXN004737","2025-12-09T04:40:36.307638","1002003349","2025-01-01T06:34:40Z","CUST215","CREDIT","store331@upi",999,"UPI004737","TXN004737","23.1713,83.9482","user125@upi","UPI","[]","DEV109","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 06:34:40.000000000"
"TXN004773","2025-12-09T04:40:39.527503","1002003270","2025-01-01T06:37:40Z","CUST102","CREDIT","store445@upi",75000,"UPI004773","TXN004773","19.015,86.9629","user314@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV170","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 06:37:40.000000000"
"TXN005341","2025-12-09T04:41:30.535916","1002003331","2025-01-01T07:25:00Z","CUST281","CREDIT","store453@upi",150,"UPI005341","TXN005341","13.4223,82.9315","user328@upi","UPI","[]","DEV038","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 07:25:00.000000000"
"TXN005368","2025-12-09T04:41:33.026247","1002003114","2025-01-01T07:27:15Z","CUST105","CREDIT","store414@upi",999,"UPI005368","TXN005368","22.5568,75.9288","user250@upi","UPI","[]","DEV223","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 07:27:15.000000000"
"TXN005849","2025-12-09T04:42:24.824746","1002003102","2025-01-01T08:07:20Z","CUST306","CREDIT","store231@upi",999,"UPI005849","TXN005849","27.8155,75.0128","user381@upi","UPI","[]","DEV181","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 08:07:20.000000000"
"TXN005874","2025-12-09T04:42:29.602332","1002003084","2025-01-01T08:09:25Z","CUST144","DEBIT","store400@upi",499,"UPI005874","TXN005874","27.4013,72.2665","user122@upi","UPI","[]","DEV176","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 08:09:25.000000000"
"TXN005878","2025-12-09T04:42:30.286055","1002003024","2025-01-01T08:09:45Z","CUST042","DEBIT","store353@upi",150,"UPI005878","TXN005878","27.8766,84.8928","user128@upi","UPI","[]","DEV244","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 08:09:45.000000000"
"TXN005985","2025-12-09T04:42:58.827552","1002003077","2025-01-01T08:18:40Z","CUST392","CREDIT","store288@upi",75000,"UPI005985","TXN005985","27.905,85.2182","user484@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV229","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 08:18:40.000000000"
"TXN006089","2025-12-09T04:43:22.195298","1002003177","2025-01-01T08:27:20Z","CUST372","DEBIT","store340@upi",95000,"UPI006089","TXN006089","13.9933,73.6981","user316@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV230","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 08:27:20.000000000"
